date,taxa_compra_manha,taxa_venda_manha,PU_compra_manha,PU_venda_manha,PU_base_manha
2006-01-02,,,,,
2006-01-03,,,,,
2006-01-04,,,,,
2006-01-05,,,,,
2006-01-06,,,,,
2006-01-09,,,,,
2006-01-10,,,,,
2006-01-11,,,,,
2006-01-12,,,,,
2006-01-13,,,,,
2006-01-16,,,,,
2006-01-17,,,,,
2006-01-18,,,,,
2006-01-19,,,,,
2006-01-20,,,,,
2006-01-23,,,,,
2006-01-24,,,,,
2006-01-25,,,,,
2006-01-26,,,,,
2006-01-27,,,,,
2006-01-30,,,,,
2006-01-31,,,,,
2006-02-01,,,,,
2006-02-02,,,,,
2006-02-03,,,,,
2006-02-06,,,,,
2006-02-07,,,,,
2006-02-08,,,,,
2006-02-09,,,,,
2006-02-10,,,,,
2006-02-13,,,,,
2006-02-14,,,,,
2006-02-15,,,,,
2006-02-16,,,,,
2006-02-17,,,,,
2006-02-20,,,,,
2006-02-21,,,,,
2006-02-22,,,,,
2006-02-23,,,,,
2006-02-24,,,,,
2006-03-01,,,,,
2006-03-02,,,,,
2006-03-03,,,,,
2006-03-06,,,,,
2006-03-07,,,,,
2006-03-08,,,,,
2006-03-09,,,,,
2006-03-10,,,,,
2006-03-13,,,,,
2006-03-14,,,,,
2006-03-15,,,,,
2006-03-16,,,,,
2006-03-17,,,,,
2006-03-20,,,,,
2006-03-21,,,,,
2006-03-22,,,,,
2006-03-23,,,,,
2006-03-24,,,,,
2006-03-27,,,,,
2006-03-28,,,,,
2006-03-29,,,,,
2006-03-30,,,,,
2006-03-31,,,,,
2006-04-03,,,,,
2006-04-04,,,,,
2006-04-05,,,,,
2006-04-06,,,,,
2006-04-07,,,,,
2006-04-10,,,,,
2006-04-11,,,,,
2006-04-12,,,,,
2006-04-13,,,,,
2006-04-17,,,,,
2006-04-18,,,,,
2006-04-19,,,,,
2006-04-20,,,,,
2006-04-24,,,,,
2006-04-25,,,,,
2006-04-26,,,,,
2006-04-27,,,,,
2006-04-28,,,,,
2006-05-02,,,,,
2006-05-03,,,,,
2006-05-04,,,,,
2006-05-05,,,,,
2006-05-08,,,,,
2006-05-09,,,,,
2006-05-10,,,,,
2006-05-11,,,,,
2006-05-12,,,,,
2006-05-15,,,,,
2006-05-16,,,,,
2006-05-17,,,,,
2006-05-18,,,,,
2006-05-19,,,,,
2006-05-22,,,,,
2006-05-23,,,,,
2006-05-24,,,,,
2006-05-25,,,,,
2006-05-26,,,,,
2006-05-29,,,,,
2006-05-30,,,,,
2006-05-31,,,,,
2006-06-01,,,,,
2006-06-02,,,,,
2006-06-05,,,,,
2006-06-06,,,,,
2006-06-07,,,,,
2006-06-08,,,,,
2006-06-09,0.0001,0.0005,2752.14,2746.93,2745.38
2006-06-12,0.0001,0.0005,2753.69,2748.48,2746.93
2006-06-13,0.0001,0.0005,2755.23,2750.03,2748.47
2006-06-14,0.0001,0.0005,2756.78,2751.57,2750.02
2006-06-16,0.0,0.0004,2759.63,2754.42,2752.87
2006-06-19,0.0,0.0004,2761.18,2755.97,2754.42
2006-06-20,0.0,0.0004,2762.73,2757.52,2755.96
2006-06-21,0.0,0.0004,2764.28,2759.08,2757.52
2006-06-22,0.0,0.0004,2765.83,2760.63,2759.07
2006-06-23,0.0,0.0004,2767.38,2762.18,2760.62
2006-06-26,0.0,0.0004,2768.93,2763.73,2762.17
2006-06-27,0.0,0.0004,2770.48,2765.29,2763.72
2006-06-28,0.0,0.0004,2772.04,2766.84,2765.28
2006-06-29,0.0,0.0004,2773.59,2768.4,2766.83
2006-06-30,0.0,0.0004,2775.15,2769.96,2768.39
2006-07-03,0.0,0.0004,2776.71,2771.51,2769.95
2006-07-04,0.0,0.0004,2778.26,2773.07,2771.51
2006-07-05,0.0,0.0004,2779.82,2774.63,2773.07
2006-07-06,0.0,0.0004,2781.38,2776.19,2774.63
2006-07-07,0.0,0.0004,2782.94,2777.76,2776.19
2006-07-10,0.0,0.0004,2784.5,2779.32,2777.75
2006-07-11,0.0,0.0004,2786.06,2780.88,2779.31
2006-07-12,0.0,0.0004,2787.63,2782.45,2780.88
2006-07-13,0.0,0.0004,2789.19,2784.01,2782.44
2006-07-14,0.0,0.0004,2790.76,2785.58,2784.01
2006-07-17,0.0,0.0004,2792.32,2787.14,2785.57
2006-07-18,0.0,0.0004,2793.89,2788.71,2787.14
2006-07-19,0.0,0.0004,2795.45,2790.28,2788.71
2006-07-20,0.0,0.0004,2796.97,2791.8,2790.27
